student_id,student_type,lms_logins_per_week,avg_assignment_delay_days,attendance_percentage,feedback_sentiment_score,activity_irregularity_score,risk_score,burnout_label,dropout_probability,dropout_label,engagement_score,delay_ratio,negative_sentiment_flag,irregular_behavior_flag,risk_category
5112,high_risk,3,8,41.79632183747744,-0.8517675369150481,0.8800300079478365,72.44454938024057,1,0.9041711550424892,1,0.2839816091873872,0.5333333333333333,1,1,High
5113,medium_risk,8,5,64.208668025588,0.1412209101034753,0.6784987456694788,40.79198084531185,0,0.2847945266755968,0,0.52104334012794,0.3333333333333333,0,0,Medium
5114,medium_risk,8,6,66.34391912471371,0.0712586448051281,0.6261171482223504,40.80577744215682,0,0.2850756282891343,0,0.5317195956235685,0.4,0,0,Medium
5115,normal,11,2,83.62659665458257,0.8310154030534632,0.0950406135468738,19.43562670622413,0,0.0449403678119579,0,0.693132983272913,0.13333333333333333,0,0,Low
5116,medium_risk,6,9,63.886513040445,0.2310725937113709,0.4631212052386501,45.4751898184685,0,0.3887710439351754,0,0.469432565202225,0.6,0,0,Medium
5117,normal,15,2,96.91753889313034,0.9773209941954688,0.2007446279068014,12.698451361986104,0,0.0234271243925548,0,0.8595876944656518,0.13333333333333333,0,0,Low
5118,normal,16,4,81.58661123500123,0.0874194942185486,0.1966437512276123,17.886336792997213,0,0.0387402213954538,0,0.8079330561750062,0.26666666666666666,0,0,Low
5119,medium_risk,8,4,62.03761655875272,0.2392517416264531,0.549720291550112,38.06973356689684,0,0.2327180601007155,0,0.5101880827937636,0.26666666666666666,0,0,Low
5120,normal,13,0,86.21595598791683,0.4740338892456524,0.3334767046300955,17.198161572472227,0,0.0362572918646629,0,0.7560797799395842,0.0,0,0,Low
5121,normal,18,0,85.8289149420338,0.9052419375757365,0.3022963106013233,10.577215923511396,0,0.0190346075710531,0,0.879144574710169,0.0,0,0,Low
5122,high_risk,0,13,59.720507658806326,-0.3080188748564824,0.8620317921168981,69.95396642323246,0,0.880312907080479,1,0.2986025382940316,0.8666666666666667,1,1,Medium
5123,normal,15,1,75.44890714457787,0.4282884057451235,0.1643993494728653,16.187096789281846,0,0.0328853328281568,0,0.7522445357228893,0.06666666666666667,0,0,Low
5124,normal,14,3,86.6032796949414,0.6413244410671577,0.1492248587433756,17.087552957415287,0,0.0358727717674127,0,0.7830163984747069,0.2,0,0,Low
5125,high_risk,4,8,55.61638813221376,-0.4854370587838023,0.7200443190500931,59.84479030112166,0,0.7279960492086719,1,0.3780819406610688,0.5333333333333333,1,1,Medium
5126,medium_risk,8,4,78.16857790522725,-0.4944699270642661,0.3535716109718761,38.51181192756865,0,0.2407048988613521,0,0.5908428895261363,0.26666666666666666,1,0,Low
5127,normal,15,2,80.79576765424528,0.0498128380759663,0.0751382845127977,14.844799020797314,0,0.0288738482708812,0,0.7789788382712264,0.13333333333333333,0,0,Low
5128,normal,20,1,79.02355668688061,0.3813381163173214,0.1865096962136895,9.375089604818523,0,0.0169150622694229,0,0.8951177834344031,0.06666666666666667,0,0,Low
5129,normal,10,1,84.28214031021196,0.0781051869244182,0.0791934357798231,18.95069979247769,0,0.0429043538626362,0,0.6714107015510598,0.06666666666666667,0,0,Low
5130,high_risk,2,14,57.13717471482183,-0.6669810090464326,0.7716931762245902,73.46248576702655,1,0.912635582185923,1,0.3356858735741092,0.9333333333333333,1,1,High
5131,normal,14,1,90.2812722035232,0.8655164634621669,0.3276463994007856,16.17771127346432,0,0.0328554963218869,0,0.801406361017616,0.06666666666666667,0,0,Low
5132,normal,19,4,75.10702855067014,0.0952904222083385,0.3795239558018023,18.49943553269284,0,0.0410890540996809,0,0.8505351427533507,0.26666666666666666,0,0,Low
5133,normal,19,2,85.45302229687185,0.849685136123002,4.094901033875332e-05,7.554025327603788,0,0.0141387347023538,0,0.9022651114843592,0.13333333333333333,0,0,Low
5134,normal,10,3,76.33721559740921,0.1708690495240107,0.0116414173329637,22.590317360642157,0,0.0605987599332826,0,0.6316860779870461,0.2,0,0,Low
5135,high_risk,2,8,54.73509033006366,-0.2830299538392682,0.7483792310520667,59.954031857520775,0,0.7301538307241926,1,0.3236754516503183,0.5333333333333333,0,1,Medium
5136,normal,14,3,93.86938477841798,0.2668477635474832,0.3220356653583427,17.863188785770646,0,0.0386541115469428,0,0.8193469238920899,0.2,0,0,Low
5137,medium_risk,6,9,73.96452024859343,-0.4196926792235774,0.69369873733192,52.7097411861841,0,0.567332034018575,0,0.5198226012429672,0.6,1,0,Medium
5138,normal,13,2,93.11558252396532,0.6403421529040735,0.3579743723570635,18.50738662103129,0,0.0411203934126504,0,0.7905779126198266,0.13333333333333333,0,0,Low
5139,medium_risk,11,5,63.57523168728021,-0.0627502481734897,0.6755359620955956,38.09715189888289,0,0.2332080015793433,0,0.5928761584364011,0.3333333333333333,0,0,Low
5140,high_risk,5,7,48.39147125695485,-0.056537266959537,0.9219371194652592,55.66258131546656,0,0.6378993109919154,1,0.3669573562847742,0.4666666666666667,0,1,Medium
5141,normal,18,2,99.965239752825,0.4337790040870445,0.0908293266721218,6.5377966285422415,0,0.0127899852273914,0,0.949826198764125,0.13333333333333333,0,0,Low
5142,normal,11,3,97.02836034870296,0.4657318610145782,0.2021597210289014,19.025305728257784,0,0.0432117593612344,0,0.7601418017435149,0.2,0,0,Low
5143,normal,12,1,98.43914460148564,0.1202994760251677,0.3273288574436267,16.633480044616324,0,0.0343349915639391,0,0.7921957230074281,0.06666666666666667,0,0,Low
5144,medium_risk,5,8,72.65806153001594,-0.3639341055855344,0.3605493245887577,47.11940273677706,0,0.4284789444051473,0,0.4882903076500797,0.5333333333333333,1,0,Medium
5145,normal,14,3,91.6765719097937,0.747788266741729,0.3680979777998076,19.102326689548693,0,0.0435313214114523,0,0.8083828595489684,0.2,0,0,Low
5146,high_risk,1,14,51.5492346025035,-0.5304049840041876,0.7079591611146269,73.10482019282301,1,0.9097414426582358,1,0.28274617301251753,0.9333333333333333,1,1,High
5147,medium_risk,11,6,76.93640472153513,-0.2250222523312626,0.647638440769394,38.10580921612607,0,0.2333628492388949,0,0.6596820236076757,0.4,0,0,Low
5148,high_risk,1,14,48.49707906356626,-0.4397191282210887,0.6412507388572903,71.50694490695078,1,0.8957336565797968,1,0.26748539531783133,0.9333333333333333,1,0,High
5149,medium_risk,11,4,67.87257368423101,-0.2253032506220041,0.4274125874519328,34.40592748338464,0,0.1737317190004823,0,0.6143628684211551,0.26666666666666666,0,0,Low
5150,normal,18,0,93.5626864169432,0.133848789580295,0.1904021918929855,6.965361274158982,0,0.0133412450392814,0,0.917813432084716,0.0,0,0,Low
5151,normal,12,1,99.45072432382923,0.3195344743330349,0.1408452464581819,13.583330949248754,0,0.0255392711918794,0,0.7972536216191461,0.06666666666666667,0,0,Low
5152,normal,12,3,86.9826753581875,0.2131008721584414,0.2641648667954445,21.216804162384797,0,0.0532357687119436,0,0.7349133767909375,0.2,0,0,Low
5153,high_risk,3,13,44.05648339235811,-0.7975814364834883,0.6306039800280316,73.99199373291661,1,0.9167662313392636,1,0.29528241696179053,0.8666666666666667,1,0,High
5154,medium_risk,10,8,74.09479981421661,-0.1312274590143878,0.3464553198600491,36.80820839622906,0,0.2109548922174406,0,0.620473999071083,0.5333333333333333,0,0,Low
5155,medium_risk,10,9,71.42615468252136,-0.4277375357664751,0.3699661087017959,43.60901599639372,0,0.3454503756507153,0,0.6071307734126068,0.6,1,0,Medium
5156,normal,17,2,95.4989530181395,0.6836542844635749,0.1808896948510803,10.255273834898,0,0.0184426845639217,0,0.9024947650906975,0.13333333333333333,0,0,Low
5157,normal,18,1,79.70988308179925,0.5686592289914879,0.3846743980889024,14.675978534217055,0,0.0284042194897593,0,0.8485494154089963,0.06666666666666667,0,0,Low
5158,medium_risk,10,9,68.79929460311737,0.0730983783511267,0.6298311676074826,41.7476438633329,0,0.3046534160239491,0,0.5939964730155869,0.6,0,0,Medium
5159,normal,10,3,96.7958089748248,0.5145917593757376,0.3320116008825027,22.28122176953134,0,0.0588628994986098,0,0.7339790448741239,0.2,0,0,Low
5160,normal,17,4,87.53108667558793,0.6050017155853252,0.243787017179934,15.857366922135364,0,0.0318526625791929,0,0.8626554333779397,0.26666666666666666,0,0,Low
5161,medium_risk,6,4,76.45931680354846,-0.4782165470351514,0.5933438256361552,44.79190972251582,0,0.3726630754091555,0,0.5322965840177423,0.26666666666666666,1,0,Medium
5162,normal,14,3,92.8423914830774,0.0414028591842694,0.1768154647795624,15.941634100924087,0,0.0321135539574018,0,0.814211957415387,0.2,0,0,Low
5163,normal,11,1,98.35017853237758,0.2294679205719347,0.231677976141118,16.470958342355708,0,0.0338001921532635,0,0.766750892661888,0.06666666666666667,0,0,Low
5164,normal,19,0,93.81019107147964,0.6188901169800791,0.0074764753048,2.9095993617020945,0,0.008932909626719,0,0.9440509553573981,0.0,0,0,Low
5165,normal,17,1,99.5778776189032,0.46521367703236,0.294706837627038,9.609466493013104,0,0.0173092513793133,0,0.9228893880945159,0.06666666666666667,0,0,Low
5166,high_risk,3,13,45.53076095334941,-0.3794445724883676,0.8190830705588795,70.17855774070469,1,0.8826591094989023,1,0.302653804766747,0.8666666666666667,1,1,High
5167,normal,17,2,95.36417663335662,0.5636949189837663,0.2108404076586854,10.738228623207794,0,0.019337595009481,0,0.9018208831667831,0.13333333333333333,0,0,Low
5168,normal,16,1,87.80898792437716,0.5777817617119738,0.0978105725835382,10.848244940992114,0,0.0195473331251967,0,0.8390449396218859,0.06666666666666667,0,0,Low
5169,normal,10,2,88.16263313455366,0.4356383883661402,0.0232285182867442,18.47443615732941,0,0.0409906676264571,0,0.6908131656727683,0.13333333333333333,0,0,Low
5170,medium_risk,5,4,66.3398845288606,0.0139682675746355,0.5429734235880141,40.6429635549384,0,0.2817690027325512,0,0.45669942264430297,0.26666666666666666,0,0,Medium
5171,normal,16,0,88.14280505028961,0.181439833431328,0.1122422964191862,9.64793318371539,0,0.0173748034731205,0,0.840714025251448,0.0,0,0,Low
5172,normal,18,2,86.68223459869418,0.1617578730279396,0.3031244638202918,13.0429749742975,0,0.0242284127960807,0,0.8834111729934708,0.13333333333333333,0,0,Low
5173,normal,11,0,88.19919981497154,0.0283594587845421,0.1460571845604982,16.391057814664585,0,0.0335402248451719,0,0.7159959990748577,0.0,0,0,Low
5174,normal,13,1,87.72540120759193,0.3061879750768604,0.3726760257736001,18.742123418039352,0,0.0420559838622936,0,0.7636270060379596,0.06666666666666667,0,0,Low
5175,normal,15,0,91.114829075275,0.3167270437063252,0.0442699916468996,9.135342605884746,0,0.0165209715160111,0,0.830574145376375,0.0,0,0,Low
5176,medium_risk,6,9,78.3206307057068,-0.1379482662127265,0.5504706170769869,45.246125572919,0,0.3833419034140072,0,0.541603153528534,0.6,0,0,Medium
5177,high_risk,1,12,60.07272850999546,-0.1901611293903136,0.6480106633247075,62.304394763226455,0,0.7738954836482933,1,0.3253636425499773,0.8,0,0,Medium
5178,normal,13,4,98.81290846765202,0.4800270896280771,0.292872970208934,18.77320076955434,0,0.0421813643892855,0,0.8190645423382601,0.26666666666666666,0,0,Low
5179,normal,13,3,81.31424322634817,0.6484288754599776,0.3049239709466415,21.99529875761258,0,0.0572987765576974,0,0.7315712161317409,0.2,0,0,Low
5180,high_risk,0,12,62.75678889830681,-0.8641921849509573,0.8882856950597389,76.59797097558373,1,0.9346122678579862,1,0.313783944491534,0.8,1,1,High
5181,normal,10,0,87.60787042517596,0.7752757201208941,0.2997112432168877,20.093701041959324,0,0.0478509828244631,0,0.6880393521258799,0.0,0,0,Low
5182,medium_risk,5,9,62.61406203971967,-0.3249930320333917,0.3960561034486005,50.91222152229996,0,0.5227897365521489,0,0.4380703101985983,0.6,1,0,Medium
5183,normal,17,1,84.48045024644478,0.6105137223762348,0.0577065194955916,9.828818564156016,0,0.0176863388346609,0,0.8474022512322239,0.06666666666666667,0,0,Low
5184,high_risk,0,13,58.63960027281975,-0.6565842627381141,0.9611353913706784,76.93922807676029,1,0.9366670888917884,1,0.29319800136409874,0.8666666666666667,1,1,High
5185,medium_risk,11,4,76.76096387189172,-0.0331714285859432,0.319180741157529,27.67837491151249,0,0.0968992352941378,0,0.6588048193594587,0.26666666666666666,0,0,Low
5186,high_risk,3,13,43.60589241529491,-0.6960303957059017,0.793501660670361,75.02484107515353,1,0.9243157817698652,1,0.29302946207647457,0.8666666666666667,1,1,High
5187,medium_risk,11,8,68.58275181910558,0.0304720933184056,0.471023577438895,36.836332373473695,0,0.211423404596311,0,0.6179137590955279,0.5333333333333333,0,0,Low
5188,normal,20,0,81.5242211995384,0.6273721206700947,0.2445511754640527,8.287212332076189,0,0.0151979700464917,0,0.907621105997692,0.0,0,0,Low
5189,high_risk,4,9,55.1997464458409,-0.154830476846553,0.967234288088367,60.03103486256358,0,0.731668323333178,1,0.37599873222920455,0.6,0,1,Medium
5190,normal,16,2,79.45793400167898,0.4498800454177615,0.1687375873034956,15.33324697579936,0,0.0302754384502518,0,0.7972896700083949,0.13333333333333333,0,0,Low
5191,normal,18,4,78.27968854795027,0.6475073798456974,0.2826323218868415,17.502896024648386,0,0.0373372951950914,0,0.8413984427397514,0.26666666666666666,0,0,Low
5192,medium_risk,10,6,61.740093809222,-0.4057108060973972,0.3207272513871644,40.961547409962925,0,0.2882609368970984,0,0.55870046904611,0.4,1,0,Medium
5193,medium_risk,9,9,72.45493228590453,-0.1771812384542738,0.619160888384453,44.58139883110477,0,0.3677549778609662,0,0.5872746614295227,0.6,0,0,Medium
5194,high_risk,2,15,51.7512790743066,-0.6389191891378488,0.9899444588267914,78.99513495089296,1,0.9478223820069428,1,0.308756395371533,1.0,1,1,High
5195,normal,13,4,76.2739594192114,0.889569851145667,0.1883115358525771,22.839516516319144,0,0.0620329951864829,0,0.706369797096057,0.26666666666666666,0,0,Low
5196,medium_risk,10,4,61.58511062269895,0.2641644752944644,0.5430193900216257,35.58234652798298,0,0.1912721232855605,0,0.5579255531134948,0.26666666666666666,0,0,Low
5197,medium_risk,6,7,73.45926188419894,-0.0705517647548734,0.368998273730573,40.06176843956529,0,0.2701575944726609,0,0.5172963094209947,0.4666666666666667,0,0,Medium
5198,normal,13,3,97.65580685258698,0.5386717253567179,0.0673866420936141,14.346847918257469,0,0.0275098664898791,0,0.8132790342629349,0.2,0,0,Low
5199,normal,15,2,99.87461201707995,0.305082852044093,0.1077839074194314,10.564772273688147,0,0.0190113863264673,0,0.8743730600853998,0.13333333333333333,0,0,Low
5200,normal,18,1,89.92855871977098,0.0892269990139629,0.3064032255216309,10.947242036215052,0,0.0197379685539078,0,0.8996427935988549,0.06666666666666667,0,0,Low
5201,normal,19,2,83.40449111683597,0.2754831653703942,0.1776377174172099,10.730109648715828,0,0.0193222044754262,0,0.8920224555841798,0.13333333333333333,0,0,Low
5202,high_risk,5,15,52.773509423768175,-0.2749018753166957,0.6934983366777728,65.08262582397498,0,0.818803578903166,1,0.38886754711884086,1.0,0,0,Medium
5203,medium_risk,9,7,72.60204565764883,-0.4940702988190948,0.4584167663699457,44.220127896756736,0,0.3593958679283611,0,0.5880102282882441,0.4666666666666667,1,0,Medium
5204,medium_risk,11,6,78.74232691886972,-0.1756887906214719,0.5616257713689923,35.62413670013953,0,0.1919193974893727,0,0.6687116345943487,0.4,0,0,Low
5205,high_risk,1,10,52.56888018661508,-0.4908107776268611,0.7438799905698676,67.46147480963049,0,0.8514662275803884,1,0.28784440093307545,0.6666666666666666,1,1,Medium
5206,normal,10,1,81.45644002382141,0.9306836967156557,0.1160304333222903,20.209679827212334,0,0.0483821764650135,0,0.6572822001191071,0.06666666666666667,0,0,Low
5207,medium_risk,9,3,63.73347964391482,-0.3891179584770482,0.383467587455482,38.405413278009256,0,0.2387656611545228,0,0.5436673982195741,0.2,1,0,Low
5208,normal,12,1,95.02824848953784,0.5624864664982302,0.3378168235920152,17.643523564829106,0,0.0378460576616474,0,0.7751412424476892,0.06666666666666667,0,0,Low
5209,high_risk,0,8,52.37874634151311,-0.1873084866222572,0.939346058766214,64.47179826211547,0,0.8095640270083145,1,0.2618937317075655,0.5333333333333333,0,1,Medium
5210,normal,20,1,89.09764848537209,0.2391551001473241,0.0495948826505469,4.8028444517485145,0,0.010774761429379,0,0.9454882424268605,0.06666666666666667,0,0,Low
5211,high_risk,4,13,60.03907486597768,-0.9770347897110844,0.928611593729419,75.90826036844646,1,0.9302688201431432,1,0.4001953743298884,0.8666666666666667,1,1,High
5212,normal,19,3,82.46720265824891,0.6238473413949016,0.209912038439706,12.781879912033368,0,0.0236187554937234,0,0.8873360132912445,0.2,0,0,Low
5213,normal,17,4,86.53982281980444,0.108781991871846,0.2170813888998015,15.704598461879248,0,0.0313849085124931,0,0.8576991140990222,0.26666666666666666,0,0,Low
5214,medium_risk,7,3,72.71870915119025,-0.3757139375358306,0.5188343569071835,40.48854712884765,0,0.2786545538249396,0,0.5385935457559512,0.2,1,0,Medium
5215,normal,19,1,85.01776084178834,0.351831544786459,0.3025642799332077,10.867357321884365,0,0.0195839961070817,0,0.9000888042089417,0.06666666666666667,0,0,Low
5216,medium_risk,8,5,78.7417764080598,0.2375285215614915,0.5899984114245451,35.831198736019886,0,0.1951511473146819,0,0.593708882040299,0.3333333333333333,0,0,Low
5217,normal,13,1,84.29239999823689,0.9887572401148456,0.0684486489018487,15.036963067301842,0,0.0294175850311122,0,0.7464619999911845,0.06666666666666667,0,0,Low
5218,medium_risk,6,5,74.40353854789632,-0.175104763227379,0.3570671203307018,38.5483602830638,0,0.2413735116073544,0,0.5220176927394816,0.3333333333333333,0,0,Low
5219,normal,14,2,97.73717340344318,0.0065060678800127,0.0667648851351195,11.733846592832666,0,0.0213188270785555,0,0.8386858670172159,0.13333333333333333,0,0,Low
5220,normal,10,0,97.34767766443709,0.7071606208682709,0.3966240654559283,19.112441565729657,0,0.0435734555095996,0,0.7367383883221854,0.0,0,0,Low
5221,normal,17,4,94.83711538360456,0.9176260450993832,0.1446565782468458,12.543903161134882,0,0.0230761366046482,0,0.8991855769180228,0.26666666666666666,0,0,Low
5222,normal,16,2,84.06104786202395,0.6716147633872349,0.0853824349334574,12.93214122516254,0,0.0239677634443633,0,0.8203052393101198,0.13333333333333333,0,0,Low
5223,normal,19,2,75.25158505950434,0.5080807742235793,0.290584628561448,14.462539830212307,0,0.0278210756151924,0,0.8512579252975216,0.13333333333333333,0,0,Low
5224,normal,12,3,85.9601083530252,0.1717146173067354,0.0362233575195819,18.053323274537423,0,0.0393668815461237,0,0.7298005417651261,0.2,0,0,Low
5225,normal,10,1,84.64286969007195,0.9127737679237704,0.2161020234295799,20.91414626225905,0,0.0517307855585387,0,0.6732143484503597,0.06666666666666667,0,0,Low
5226,normal,18,1,78.28594661131623,0.5937891535891566,0.2328668541641289,12.754849492966208,0,0.0235565010894643,0,0.8414297330565812,0.06666666666666667,0,0,Low
5227,normal,10,4,79.5708057080935,0.1390378482434001,0.1149372765283053,24.664691054234535,0,0.0735407154635273,0,0.6478540285404675,0.26666666666666666,0,0,Low
5228,high_risk,4,9,64.1007101488496,-0.3469339971250866,0.9131495719116782,59.87607599833906,0,0.7286151196181254,1,0.42050355074424806,0.6,1,1,Medium
5229,normal,20,1,78.61282032020242,0.2567199419133298,0.1025870763997284,8.218934399278657,0,0.015096116066191,0,0.8930641016010121,0.06666666666666667,0,0,Low
5230,normal,19,2,83.53677831137571,0.8573988643332788,0.3954178076945992,13.963739204241726,0,0.026503276827189,0,0.8926838915568786,0.13333333333333333,0,0,Low
5231,medium_risk,9,7,60.74657554290989,-0.3273297775121779,0.4138618794620292,44.01456430221897,0,0.3546769726985937,0,0.5287328777145495,0.4666666666666667,1,0,Medium
5232,normal,12,3,96.1525954953599,0.4169509810736891,0.3658495558960707,20.449594464601088,0,0.0494988208907738,0,0.7807629774767995,0.2,0,0,Low
5233,medium_risk,10,8,62.80503883022424,-0.4563443377321968,0.4608163275655125,46.22281693857625,0,0.4066773315387461,0,0.5640251941511212,0.5333333333333333,1,0,Medium
5234,normal,18,0,92.190022076436,0.7603250750272132,0.3418849579013036,9.580768849410552,0,0.0172605052742118,0,0.91095011038218,0.0,0,0,Low
5235,normal,11,1,97.90878484231698,0.7483011227232221,0.3744302559513606,18.722590962024498,0,0.0419773632629053,0,0.7645439242115849,0.06666666666666667,0,0,Low
5236,normal,15,1,77.88131402407608,0.5838980527996553,0.3814184989683565,18.83428231183966,0,0.0424288379003715,0,0.7644065701203804,0.06666666666666667,0,0,Low
5237,medium_risk,5,7,62.79596018355421,-0.185212397422308,0.549616859137793,48.4067821358463,0,0.4602535928664225,0,0.43897980091777106,0.4666666666666667,0,0,Medium
5238,medium_risk,7,4,72.13875989141061,-0.4725474123986417,0.3572411461059772,40.995471738049964,0,0.2889574503425147,0,0.5356937994570531,0.26666666666666666,1,0,Medium
5239,normal,12,1,92.64284213314949,0.5843279749472046,0.0178779934388204,13.440792701628274,0,0.0251869248568468,0,0.7632142106657474,0.06666666666666667,0,0,Low
5240,normal,19,3,83.34656653686427,0.1600530253175877,0.0033633723563008,9.463808951128447,0,0.0170632272121275,0,0.8917328326843214,0.2,0,0,Low
5241,high_risk,4,13,62.22790359006348,-0.4659906793226983,0.852974020609982,66.56082793480766,0,0.8397114636015893,1,0.41113951795031733,0.8666666666666667,1,1,Medium
5242,normal,17,3,87.82099795267573,0.8382798458526146,0.1295333112305414,12.737750180289192,0,0.0235172019735059,0,0.8641049897633786,0.2,0,0,Low
5243,normal,13,0,75.94301881731107,0.1017084245425931,0.0809452777852759,15.978424462451372,0,0.0322281038193426,0,0.7047150940865554,0.0,0,0,Low
5244,high_risk,1,14,42.36232170831239,-0.4152119770491588,0.9974679382260662,78.01628496871693,1,0.9427637615887298,1,0.23681160854156197,0.9333333333333333,1,1,High
5245,medium_risk,7,8,70.90519813758723,-0.4677490341163614,0.3556880893454761,46.54192398419743,0,0.4143994346023635,0,0.5295259906879362,0.5333333333333333,1,0,Medium
5246,normal,10,3,88.97720591660733,0.6009157399848782,0.126233114430321,21.149195237302983,0,0.0528960355562585,0,0.6948860295830366,0.2,0,0,Low
5247,medium_risk,10,9,70.6300253697277,-0.2554975647462485,0.6737277978354468,45.7808740962935,0,0.396059174761154,0,0.6031501268486386,0.6,0,0,Medium
5248,high_risk,2,11,45.49534371936325,-0.8540351534630206,0.8526832773571018,76.39360719912769,1,0.9333522084702024,1,0.2774767185968162,0.7333333333333333,1,1,High
5249,normal,15,1,81.89538811587484,0.307881573060453,0.2503333883841835,15.864487130127378,0,0.0318746272473407,0,0.7844769405793741,0.06666666666666667,0,0,Low
5250,normal,12,0,93.32009412789306,0.30488226807932,0.195323836252712,14.599834011817418,0,0.0281948331608769,0,0.7666004706394653,0.0,0,0,Low
5251,normal,20,0,92.06996125396964,0.4065890708759091,0.2351002721889314,5.509013769341557,0,0.0115540421699369,0,0.9603498062698481,0.0,0,0,Low
5252,high_risk,0,11,48.04834024495962,-0.7036060387623939,0.6170779878626592,72.46484200480255,1,0.9043468377128642,1,0.2402417012247981,0.7333333333333333,1,0,High
5253,medium_risk,10,5,65.2503055428794,0.2671441650580615,0.3841778981507167,33.61675875320756,0,0.1626932282260766,0,0.576251527714397,0.3333333333333333,0,0,Low
5254,normal,20,2,78.91152232055566,0.9854015404970332,0.3626995941270727,13.379279998433844,0,0.0250363358244428,0,0.8945576116027782,0.13333333333333333,0,0,Low
5255,high_risk,2,8,61.316768988540986,-0.1223307719664353,0.8395315663652652,57.26540949450693,0,0.6740457492527541,1,0.3565838449427049,0.5333333333333333,0,1,Medium
5256,normal,13,4,90.3515669588404,0.8102873605681962,0.3011929720530448,21.013336174418903,0,0.052219527936285,0,0.7767578347942019,0.26666666666666666,0,0,Low
5257,normal,11,2,95.1402494623955,0.2733125231221676,0.1444908330390969,17.298966796654245,0,0.0366111839086241,0,0.7507012473119775,0.13333333333333333,0,0,Low
5258,normal,20,1,79.04346324331364,0.1968411013265644,0.0724784215381381,7.659643845576997,0,0.0142867125551253,0,0.8952173162165682,0.06666666666666667,0,0,Low
5259,normal,13,1,89.47017245511438,0.2589560924939386,0.3394620130910377,17.807720415920304,0,0.0384485178877377,0,0.7723508622755719,0.06666666666666667,0,0,Low
5260,high_risk,3,7,42.52378795319389,-0.3558606262650281,0.8887334406103082,63.62129734816491,0,0.7961056174032028,1,0.2876189397659694,0.4666666666666667,1,1,Medium
5261,normal,11,1,93.07856769634844,0.1694577856490373,0.1260345817075077,16.204210134858837,0,0.0329398034502171,0,0.7403928384817422,0.06666666666666667,0,0,Low
5262,medium_risk,11,3,77.96783500455099,-0.2766488907481037,0.3092078064711009,29.545891707150325,0,0.1145169133990813,0,0.6648391750227549,0.2,0,0,Low
5263,normal,15,1,83.67499199221564,0.4156964239676415,0.1513066486619684,13.934185065208949,0,0.026427131239035,0,0.7933749599610782,0.06666666666666667,0,0,Low
5264,normal,17,1,99.28850485771288,0.9364510344721612,0.3737626586461997,10.86764699859811,0,0.0195845523075304,0,0.9214425242885644,0.06666666666666667,0,0,Low
5265,high_risk,1,12,63.336000749745125,-0.7816966988196891,0.863019813072659,73.58674749094894,1,0.9136212774093664,1,0.34168000374872565,0.8,1,1,High
5266,normal,12,4,96.49526029699538,0.5434453221816085,0.0564231023926916,17.055864794974866,0,0.0357633363968183,0,0.7824763014849769,0.26666666666666666,0,0,Low
5267,normal,15,0,83.00796433924398,0.8859223643900975,0.3066953674824077,15.09843942742512,0,0.0295936222228145,0,0.7900398216962199,0.0,0,0,Low
5268,normal,20,0,76.3063046960363,0.5787822054732636,0.3996707722058586,11.9184854090788,0,0.0217074877472873,0,0.8815315234801815,0.0,0,0,Low
5269,high_risk,2,8,58.707555472630666,-0.8454619963070467,0.94593217228129,70.36069032733405,1,0.8845323857080619,1,0.34353777736315333,0.5333333333333333,1,1,High
5270,normal,19,0,89.17499129375186,0.6822708467975981,0.3439333923384963,9.11525306163948,0,0.0164883616507458,0,0.9208749564687593,0.0,0,0,Low
5271,normal,11,4,99.82079487205996,0.6805013693068976,0.1695994793431928,19.172126805466235,0,0.0438228713254518,0,0.7741039743602998,0.26666666666666666,0,0,Low
5272,normal,19,1,92.67298935198068,0.0822288527776695,6.619860045784521e-05,4.416078974345035,0,0.010370225890441,0,0.9383649467599033,0.06666666666666667,0,0,Low
5273,normal,19,1,90.41814620698094,0.6761927495774415,0.1753359489638336,7.608836016045608,0,0.0142153382003616,0,0.9270907310349046,0.06666666666666667,0,0,Low
5274,medium_risk,10,4,77.68794552770518,0.1914797016485114,0.3989840552585592,29.396107780285423,0,0.1130068100361501,0,0.6384397276385259,0.26666666666666666,0,0,Low
5275,normal,15,4,79.95269161371084,0.110116743743472,0.3430386122855149,21.74073961418835,0,0.0559391548810091,0,0.7747634580685542,0.26666666666666666,0,0,Low
5276,normal,14,3,78.45278699362525,0.2458871500823858,0.2290649636482564,20.32277770631753,0,0.0489055619903964,0,0.7422639349681263,0.2,0,0,Low
5277,normal,11,4,85.4557038813892,0.5462859491917852,0.0665957599829012,21.218343762729557,0,0.0532435290965189,0,0.7022785194069461,0.26666666666666666,0,0,Low
5278,normal,12,0,78.34814406214437,0.4099188448670897,0.2361342634712769,18.95497793653306,0,0.0429219248853281,0,0.6917407203107219,0.0,0,0,Low
5279,high_risk,1,14,61.149896389369815,-0.0187616489933656,0.6480619409258324,62.13154641811218,0,0.7708566505552098,1,0.3307494819468491,0.9333333333333333,0,0,Medium
5280,normal,10,2,76.86502455792326,0.3178819819855035,0.1694605377811175,23.49231859390261,0,0.0659416813400986,0,0.6343251227896163,0.13333333333333333,0,0,Low
5281,high_risk,5,7,61.49467322967352,-0.3682033842938249,0.6069142683879251,52.33642981614119,0,0.5581464723938843,0,0.4324733661483676,0.4666666666666667,1,0,Medium
